,Timestamp,State,joint_angles_1,joint_angles_2,joint_angles_3,joint_angles_4,joint_angles_5,joint_angles_6,joint_velocity_1,joint_velocity_2,joint_velocity_3,joint_velocity_4,joint_velocity_5,joint_velocity_6,fts_reading_1,fts_reading_2,fts_reading_3,fts_reading_4,fts_reading_5,fts_reading_6,joint_torque_current_1,joint_torque_current_2,joint_torque_current_3,joint_torque_current_4,joint_torque_current_5,joint_torque_current_6,pose_tx,pose_ty,pose_tz,pose_qw,pose_qx,pose_qy,pose_qz,twist_tx,twist_ty,twist_tz,twist_rx,twist_ry,twist_rz,wrench_fx,wrench_fy,wrench_fz,wrench_mx,wrench_my,wrench_mz,encoder_torques_1,encoder_torques_2,encoder_torques_3,encoder_torques_4,encoder_torques_5,encoder_torques_6,encoder_loadinc_1,encoder_loadinc_2,encoder_loadinc_3,encoder_loadinc_4,encoder_loadinc_5,encoder_loadinc_6,encoder_motorinc_1,encoder_motorinc_2,encoder_motorinc_3,encoder_motorinc_4,encoder_motorinc_5,encoder_motorinc_6,wrench__fts_fx,wrench__fts_fy,wrench__fts_fz,wrench_fts_mx,wrench_fts_my,wrench_fts_mz,target_joint_angles_1,target_joint_angles_2,target_joint_angles_3,target_joint_angles_4,target_joint_angles_5,target_joint_angles_6,target_joint_velocity_1,target_joint_velocity_2,target_joint_velocity_3,target_joint_velocity_4,target_joint_velocity_5,target_joint_velocity_6,target_joint_accelerations_1,target_joint_accelerations_2,target_joint_accelerations_3,target_joint_accelerations_4,target_joint_accelerations_5,target_joint_accelerations_6,target_joint_torque_1,target_joint_torque_2,target_joint_torque_3,target_joint_torque_4,target_joint_torque_5,target_joint_torque_6,target_pose_tx,target_pose_ty,target_pose_tz,target_pose_qw,target_pose_qx,target_pose_qy,target_pose_qz,Target_Pose_Twist_tx,Target_Pose_Twist_ty,Target_Pose_Twist_tz,Target_Pose_Twist_qw,Target_Pose_Twist_qx,Target_Pose_Twist_qy,Target_Pose_Twist_qz,Target_Pose_Acceleration_tx,Target_Pose_Acceleration_ty,Target_Pose_Acceleration_tz,Target_Pose_Acceleration_qw,Target_Pose_Acceleration_qx,Target_Pose_Acceleration_qy,Target_Pose_Acceleration_qz
78,2315.671373664,0,0.62587,0.321809,0.947332,2.6881,1.78997,-0.0809913,0.00207991,-0.00207991,0.0,0.00569547,-0.00569547,-0.00569547,7.484216967229747,-3.908650395477896,25.39764952594282,-0.3998760827916065,-0.1067586978782595,0.1914168191796338,-7.95054,-95.6103,-61.7197,7.73115,-1.94232,-2.45288,0.586191,0.515249,1.17132,-0.244427,-0.313126,0.123896,0.909317,-0.00110436,0.000175569,0.000475677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3439195,3318420,3674514,-2546394,15128600,2214908,-202505705,-104295833,-168636388,-725045006,59470826,21612228,0,0,0,0,0,0,0.625917,0.3216,0.947388,2.68861,1.78952,-0.0816581,0.00205359,-0.00170703,0.0103937,0.00667776,-0.0133385,-0.0254551,0.0389359,-0.0323608,0.197149,0.126342,-0.253049,-0.482421,13.5494,-101.989,-43.0805,9.13911,-4.00536,-1.95757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,2315.673364648,0,0.625869,0.321806,0.947337,2.68811,1.78996,-0.0810107,0.00178278,-0.0,-0.000355967,0.00569547,-0.00569547,-0.00569547,7.484216967229747,-3.908650395477896,25.39764952594282,-0.3998760827916065,-0.1067586978782595,0.1914168191796338,-6.1158,-99.8914,-62.2379,9.07007,-2.83024,-2.60826,0.586192,0.515247,1.17132,-0.244417,-0.31312,0.123889,0.909322,0.000871025,-0.000966546,0.000590391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3439198,3318428,3674527,-2546427,15128573,2214960,-202505661,-104293299,-168636269,-725047788,59469586,21616947,0,0,0,0,0,0,0.625921,0.321596,0.947409,2.68863,1.7895,-0.08171,0.0021322,-0.00177236,0.0107917,0.00693282,-0.0138494,-0.026429,0.0396745,-0.0329743,0.200895,0.128718,-0.25786,-0.491556,13.5598,-101.982,-43.0437,9.15449,-4.00877,-1.96322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,2315.675362059,0,0.625868,0.321803,0.94734,2.68812,1.78995,-0.081031,0.00386268,-0.0,0.0,0.00889918,-0.00569547,-0.00711934,7.484216967229747,-3.908650395477896,25.39764952594282,-0.3998760827916065,-0.1067586978782595,0.1914168191796338,-11.3142,-99.8914,-62.4107,8.72454,-2.93014,-2.76365,0.586193,0.515244,1.17132,-0.244408,-0.313117,0.123883,0.909327,0.000302713,-0.00131364,0.000914672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3439202,3318437,3674536,-2546452,15128556,2215014,-202505779,-104290269,-168636080,-725050438,59468097,21622919,0,0,0,0,0,0,0.625925,0.321593,0.947431,2.68864,1.78947,-0.0817639,0.00221229,-0.00183892,0.0111972,0.00719263,-0.0143699,-0.0274213,0.040413,-0.0335878,0.204641,0.131095,-0.262671,-0.500691,13.5703,-101.975,-43.0069,9.17003,-4.01218,-1.96894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,2315.677365187,0,0.625867,0.321799,0.947344,2.68813,1.78994,-0.0810516,0.000891389,-0.00029713,0.0,0.00783128,-0.00569547,-0.00996708,7.484216967229747,-3.908650395477896,25.39764952594282,-0.3998760827916065,-0.1067586978782595,0.1914168191796338,-3.77141,-102.745,-61.2014,6.52181,-2.2531,-1.66485,0.586194,0.515242,1.17133,-0.244397,-0.31311,0.123877,0.909333,0.000617782,-0.000920486,0.00141244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3439204,3318447,3674546,-2546485,15128516,2215069,-202505721,-104287242,-168635663,-725053641,59466235,21629477,0,0,0,0,0,0,0.62593,0.321589,0.947454,2.68865,1.78944,-0.0818197,0.00229385,-0.00190671,0.0116103,0.0074572,-0.0149001,-0.0284318,0.0411515,-0.0342013,0.208387,0.133471,-0.267483,-0.509825,13.5808,-101.968,-42.9701,9.18572,-4.01565,-1.97473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,2315.679362857,0,0.625868,0.321797,0.94735,2.68815,1.78993,-0.0810763,0.00445694,-0.0,0.0,0.00569547,-0.00569547,-0.00569547,7.434749004238019,-3.804097686782458,25.27373566233211,-0.3952478050346543,-0.1025859577329194,0.1942037081469568,-10.3969,-100.299,-61.3741,9.41559,-2.93014,-2.91904,0.586196,0.515242,1.17133,-0.244387,-0.313105,0.123868,0.909339,0.00074725,-0.00032214,-7.03098e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3439202,3318453,3674562,-2546522,15128495,2215135,-202505832,-104284301,-168635085,-725056499,59464320,21634402,0,0,0,0,0,0,0.625934,0.321585,0.947478,2.68867,1.78941,-0.0818776,0.00237688,-0.00197573,0.0120305,0.00772723,-0.0154393,-0.029461,0.0418903,-0.0348148,0.212137,0.135836,-0.272302,-0.518954,13.5915,-101.962,-42.9333,9.20155,-4.01914,-1.98059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,2315.681361328,0,0.625866,0.321792,0.947357,2.68816,1.78992,-0.081098,0.00118852,-0.0,0.0,0.0113909,-0.00569547,-0.0113909,7.434749004238019,-3.804097686782458,25.27373566233211,-0.3952478050346543,-0.1025859577329194,0.1942037081469568,-5.19843,-101.726,-61.0718,6.52181,-2.36409,-1.72035,0.586196,0.51524,1.17133,-0.244376,-0.313099,0.123863,0.909344,0.000392755,-0.00103836,0.000470111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3439206,3318466,3674581,-2546542,15128469,2215193,-202505773,-104281575,-168634419,-725059755,59461575,21641129,0,0,0,0,0,0,0.625939,0.321581,0.947502,2.68869,1.78938,-0.0819376,0.0024614,-0.00204597,0.0124585,0.00800127,-0.0159887,-0.030508,0.0426291,-0.0354283,0.215889,0.138199,-0.277123,-0.528082,13.6022,-101.955,-42.8965,9.21754,-4.02267,-1.98651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,2315.683364229,0,0.625865,0.321785,0.94736,2.68817,1.7899,-0.0811235,0.00445694,-0.0,0.0,0.00676337,-0.00818724,-0.00961111,7.434749004238019,-3.804097686782458,25.27373566233211,-0.3952478050346543,-0.1025859577329194,0.1942037081469568,-7.54282,-101.318,-60.208,8.07668,-2.36409,-1.50946,0.586196,0.515235,1.17133,-0.244363,-0.313093,0.123855,0.909351,-0.000278542,-0.00211556,0.00300411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3439210,3318485,3674590,-2546581,15128423,2215261,-202505847,-104279203,-168633611,-725062960,59458604,21647534,0,0,0,0,0,0,0.625944,0.321577,0.947527,2.6887,1.78934,-0.0819996,0.00254739,-0.00211744,0.012894,0.00828003,-0.0165478,-0.0315733,0.0433679,-0.0360418,0.219642,0.140561,-0.281945,-0.537209,13.6131,-101.949,-42.8598,9.23362,-4.02625,-1.9925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,2315.685360187,0,0.625866,0.321788,0.947373,2.68818,1.78989,-0.0811501,0.00178278,-0.0,0.0,0.00889918,-0.00569547,-0.00925514,7.434749004238019,-3.804097686782458,25.27373566233211,-0.3952478050346543,-0.1025859577329194,0.1942037081469568,-4.68878,-101.726,-60.3807,9.41559,-3.61827,-2.76365,0.586203,0.515241,1.17132,-0.244353,-0.31308,0.123853,0.909358,0.00373991,0.00282396,-0.00424698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3439207,3318476,3674624,-2546597,15128385,2215332,-202505873,-104276779,-168632851,-725065632,59455591,21653981,0,0,0,0,0,0,0.625949,0.321573,0.947554,2.68872,1.78931,-0.0820639,0.00263487,-0.00219014,0.0133371,0.00856351,-0.0171165,-0.0326569,0.0441068,-0.0366552,0.223394,0.142923,-0.286767,-0.546336,13.6241,-101.942,-42.8231,9.2498,-4.02987,-1.99854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,2315.687370719,0,0.625867,0.321786,0.947373,2.68819,1.78987,-0.0811725,0.00356555,-0.0,0.0,0.0113909,-0.00889918,-0.0113909,7.434749004238019,-3.804097686782458,25.27373566233211,-0.3952478050346543,-0.1025859577329194,0.1942037081469568,-6.1158,-99.3818,-59.8624,6.86734,-3.14102,-2.14211,0.586204,0.51524,1.17133,-0.244343,-0.313073,0.123844,0.909365,0.000251295,-0.000339425,0.00208464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3439203,3318482,3674624,-2546637,15128341,2215392,-202505966,-104274465,-168631821,-725069294,59452458,21661364,0,0,0,0,0,0,0.625955,0.321568,0.947581,2.68874,1.78928,-0.0821303,0.00272382,-0.00226406,0.0137876,0.00885172,-0.0176949,-0.0337587,0.0448456,-0.0372687,0.227146,0.145286,-0.291588,-0.555463,13.6351,-101.937,-42.7868,9.26609,-4.03347,-2.00464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,2315.68936385,0,0.625866,0.321781,0.947381,2.6882,1.78985,-0.0811886,0.00237704,-0.0,0.0,0.00676337,-0.00711934,-0.0113909,7.454143846143287,-3.725426082170886,25.13796758284534,-0.390716707499759,-0.0989501889709705,0.1980240951651112,-7.95054,-100.299,-59.6897,9.07007,-3.40739,-2.66376,0.586206,0.515239,1.17133,-0.244335,-0.313063,0.123839,0.909371,0.00119982,-0.000676452,0.000587463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3439206,3318495,3674647,-2546671,15128291,2215435,-202506025,-104272394,-168630661,-725072507,59449839,21667547,0,0,0,0,0,0,0.62596,0.321564,0.947609,2.68875,1.78924,-0.0821989,0.00281425,-0.00233921,0.0142456,0.00914465,-0.0182829,-0.0348787,0.0455844,-0.0378822,0.230898,0.147648,-0.29641,-0.56459,13.6463,-101.931,-42.7503,9.28246,-4.03717,-2.0108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,2315.691360633,0,0.625868,0.321775,0.947388,2.68822,1.78984,-0.081213,0.00386268,-0.0,0.0,0.011035,-0.00747531,-0.0113909,7.454143846143287,-3.725426082170886,25.13796758284534,-0.390716707499759,-0.0989501889709705,0.1980240951651112,-6.1158,-105.09,-59.3442,9.07007,-3.66267,-2.60826,0.586206,0.515238,1.17133,-0.244324,-0.313055,0.123832,0.909378,-0.000243263,-0.00034539,0.00133302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3439201,3318510,3674665,-2546706,15128248,2215500,-202506104,-104270578,-168629349,-725075863,59446869,21675356,0,0,0,0,0,0,0.625966,0.321559,0.947638,2.68877,1.7892,-0.0822698,0.00290616,-0.00241559,0.0147112,0.00944231,-0.0188805,-0.036017,0.0463232,-0.0384957,0.23465,0.15001,-0.301231,-0.573717,13.6575,-101.925,-42.7141,9.29891,-4.04088,-2.01701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,2315.693361485,0,0.625868,0.321775,0.947395,2.68822,1.78982,-0.0812343,0.00445694,-0.0,0.0,0.0113909,-0.00711934,-0.0113909,7.454143846143287,-3.725426082170886,25.13796758284534,-0.390716707499759,-0.0989501889709705,0.1980240951651112,-9.37756,-103.153,-59.1714,7.55839,-3.25201,-2.97453,0.586209,0.51524,1.17133,-0.244314,-0.313045,0.123829,0.909384,0.0017403,0.00089793,-0.000757216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3439200,3318512,3674683,-2546726,15128205,2215557,-202506193,-104269218,-168628078,-725079009,59443702,21684300,0,0,0,0,0,0,0.625972,0.321554,0.947668,2.68879,1.78916,-0.082343,0.00299954,-0.0024932,0.0151842,0.00974469,-0.0194878,-0.0371736,0.047062,-0.0391092,0.238402,0.152373,-0.306053,-0.582844,13.6689,-101.919,-42.678,9.31543,-4.04465,-2.02327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,2315.695364024,0,0.625864,0.321773,0.947406,2.68824,1.78981,-0.08128,0.00178278,-0.0,0.0,0.0113909,-0.00818724,-0.0170864,7.454143846143287,-3.725426082170886,25.13796758284534,-0.390716707499759,-0.0989501889709705,0.1980240951651112,-3.77141,-102.745,-58.4803,7.38563,-2.77475,-1.82024,0.586216,0.515239,1.17133,-0.244293,-0.313036,0.12382,0.909395,0.00352339,-0.000740194,-0.00184282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3439212,3318515,3674713,-2546762,15128170,2215679,-202506207,-104267789,-168626390,-725082503,59440764,21694309,0,0,0,0,0,0,0.625978,0.321549,0.947698,2.68881,1.78912,-0.0824185,0.00309439,-0.00257203,0.0156644,0.0100527,-0.020104,-0.0383489,0.0478012,-0.0397227,0.242161,0.154722,-0.310884,-0.591964,13.6804,-101.914,-42.6421,9.33201,-4.04844,-2.02958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,2315.69736686,0,0.625869,0.321772,0.947416,2.68825,1.78979,-0.0813212,0.00475407,-0.0,0.0,0.0113909,-0.00711934,-0.0170864,7.454143846143287,-3.725426082170886,25.13796758284534,-0.390716707499759,-0.0989501889709705,0.1980240951651112,-3.77141,-103.153,-58.9986,7.55839,-2.67486,-1.45397,0.586217,0.515242,1.17133,-0.244277,-0.313027,0.12381,0.909403,0.000546315,0.00185311,-0.00110767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3439198,3318520,3674739,-2546796,15128133,2215789,-202506392,-104266529,-168624632,-725085751,59437570,21704474,0,0,0,0,0,0,0.625984,0.321544,0.94773,2.68883,1.78908,-0.0824964,0.00319073,-0.00265209,0.0161525,0.0103645,-0.0207306,-0.039542,0.0485403,-0.0403362,0.245921,0.157066,-0.315719,-0.601081,13.6919,-101.909,-42.6066,9.34867,-4.05227,-2.03594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,2315.699364956,0,0.625865,0.321767,0.947419,2.68827,1.78978,-0.0813549,0.00386268,-0.0,0.0,0.011035,-0.00711934,-0.0124588,7.555538138980711,-3.679462278091919,25.03395475015947,-0.3873245831619401,-0.097130224881692,0.2017939798603509,-6.1158,-103.663,-57.9621,8.37902,-3.25201,-2.87464,0.586219,0.515237,1.17133,-0.24426,-0.313023,0.123799,0.909411,0.000796667,-0.00255089,0.00189435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3439208,3318533,3674748,-2546837,15128104,2215879,-202506505,-104265312,-168622706,-725089092,59435036,21712503,0,0,0,0,0,0,0.625991,0.321538,0.947763,2.68885,1.78904,-0.0825767,0.00328855,-0.00273337,0.0166481,0.010681,-0.0213669,-0.0407532,0.0492795,-0.0409497,0.249681,0.159411,-0.320554,-0.610198,13.7036,-101.904,-42.5712,9.36531,-4.05614,-2.04233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,2315.701361198,0,0.625867,0.321765,0.947427,2.68828,1.78977,-0.0813901,0.00356555,-0.0,0.0,0.0113909,-0.010323,-0.0170864,7.555538138980711,-3.679462278091919,25.03395475015947,-0.3873245831619401,-0.097130224881692,0.2017939798603509,-3.77141,-105.09,-57.271,7.90392,-2.46398,-1.77584,0.586221,0.515239,1.17133,-0.244245,-0.313015,0.123792,0.909418,0.00121155,0.000769814,-0.000858208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3439204,3318537,3674769,-2546864,15128071,2215973,-202506566,-104264346,-168620687,-725092532,59431600,21722871,0,0,0,0,0,0,0.625997,0.321533,0.947797,2.68887,1.789,-0.0826594,0.00338785,-0.00281588,0.0171512,0.0110022,-0.0220128,-0.0419828,0.0500187,-0.0415632,0.253441,0.161755,-0.325389,-0.619315,13.7154,-101.899,-42.5358,9.38196,-4.0601,-2.04877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,2315.70336044,0,0.625865,0.321759,0.947434,2.68829,1.78976,-0.0814253,0.00445694,-0.0,0.0,0.0113909,-0.00818724,-0.0170864,7.555538138980711,-3.679462278091919,25.03395475015947,-0.3873245831619401,-0.097130224881692,0.2017939798603509,-4.68878,-105.09,-56.9687,8.20625,-4.08443,-2.35299,0.586222,0.515235,1.17133,-0.244228,-0.31301,0.123784,0.909426,0.000166248,-0.00170686,0.00140269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3439209,3318554,3674787,-2546894,15128038,2216067,-202506725,-104263191,-168618918,-725095474,59428516,21733730,0,0,0,0,0,0,0.626004,0.321527,0.947832,2.6889,1.78895,-0.0827446,0.00348862,-0.00289962,0.0176618,0.011328,-0.0226685,-0.0432305,0.0507579,-0.0421767,0.257201,0.1641,-0.330224,-0.628432,13.7273,-101.894,-42.5009,9.39864,-4.06407,-2.05524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,2315.705360291,0,0.625867,0.321757,0.947439,2.6883,1.78974,-0.0814691,0.00386268,-0.0,0.0,0.0113909,-0.0113909,-0.0170864,7.555538138980711,-3.679462278091919,25.03395475015947,-0.3873245831619401,-0.097130224881692,0.2017939798603509,-7.03317,-104.58,-57.0982,8.37902,-3.40739,-2.76365,0.586224,0.515237,1.17133,-0.244209,-0.313001,0.123774,0.909435,0.000966856,0.00070396,0.000564799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3439203,3318559,3674800,-2546930,15127987,2216184,-202506837,-104261960,-168616717,-725098983,59424955,21745269,0,0,0,0,0,0,0.626011,0.321521,0.947868,2.68892,1.78891,-0.0828324,0.00359088,-0.00298459,0.01818,0.0116586,-0.0233337,-0.0444965,0.0514971,-0.0427902,0.260961,0.166444,-0.335059,-0.63755,13.7392,-101.889,-42.4661,9.41532,-4.0681,-2.06174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,2315.707369574,0,0.625865,0.321751,0.94745,2.68831,1.78972,-0.0815066,0.00475407,-0.0,0.0,0.0113909,-0.00783128,-0.021358,7.555538138980711,-3.679462278091919,25.03395475015947,-0.3873245831619401,-0.097130224881692,0.2017939798603509,-5.60615,-105.498,-56.4504,8.55178,-4.02894,-2.50837,0.586226,0.515235,1.17133,-0.244191,-0.312992,0.123766,0.909444,0.00114904,-0.00106013,0.000257678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3439208,3318575,3674829,-2546963,15127943,2216284,-202507008,-104260696,-168614403,-725102552,59422240,21756126,0,0,0,0,0,0,0.626019,0.321515,0.947904,2.68894,1.78886,-0.0829226,0.00369461,-0.00307079,0.0187057,0.0119938,-0.0240087,-0.0457807,0.0522363,-0.0434037,0.264721,0.168789,-0.339893,-0.646667,13.7513,-101.885,-42.4317,9.43198,-4.07214,-2.06828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,2315.709361239,0,0.625866,0.321744,0.947454,2.68833,1.78971,-0.0815609,0.00415981,-0.0,0.0,0.0113909,-0.0113909,-0.0227819,7.686969758787136,-3.661638428090588,24.98257328081305,-0.3856314022226588,-0.097012598002048,0.204745901703115,-3.77141,-106.007,-56.6231,8.55178,-3.45179,-1.62045,0.586225,0.515232,1.17134,-0.244165,-0.312988,0.123753,0.909454,-0.00059541,-0.00142371,0.00257862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3439207,3318593,3674840,-2547001,15127900,2216429,-202507169,-104259276,-168612058,-725106066,59418509,21769522,0,0,0,0,0,0,0.626026,0.321509,0.947942,2.68897,1.78881,-0.0830155,0.00379982,-0.00315821,0.0192389,0.0123337,-0.0246933,-0.0470831,0.0529755,-0.0440172,0.268482,0.171133,-0.344728,-0.655784,13.7635,-101.88,-42.3976,9.44863,-4.07623,-2.07484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,2315.71136006,0,0.625868,0.321743,0.947465,2.68834,1.78968,-0.0816036,0.00445694,-0.0,0.0,0.0113909,-0.0113909,-0.0181543,7.686969758787136,-3.661638428090588,24.98257328081305,-0.3856314022226588,-0.097012598002048,0.204745901703115,-3.77141,-104.58,-55.7593,8.72454,-2.93014,-2.81915,0.586229,0.515235,1.17133,-0.244147,-0.312975,0.123745,0.909465,0.00218725,0.00161285,-0.00139255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3439202,3318597,3674870,-2547032,15127841,2216543,-202507279,-104257954,-168609837,-725109359,59414749,21781755,0,0,0,0,0,0,0.626034,0.321502,0.947981,2.68899,1.78876,-0.083111,0.00390649,-0.00324685,0.0197791,0.0126795,-0.0253867,-0.0484045,0.0537151,-0.0446307,0.272249,0.173461,-0.349576,-0.664892,13.7757,-101.875,-42.3637,9.46523,-4.08037,-2.08143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,2315.7133607,0,0.625868,0.321735,0.947467,2.68836,1.78967,-0.081656,0.00445694,-0.0,0.0,0.0113909,-0.0113909,-0.0227819,7.686969758787136,-3.661638428090588,24.98257328081305,-0.3856314022226588,-0.097012598002048,0.204745901703115,-4.68878,-107.944,-55.0683,8.72454,-2.93014,-1.87573,0.586226,0.515231,1.17134,-0.244123,-0.312973,0.12373,0.909474,-0.0016138,-0.00224099,0.0035531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3439200,3318618,3674875,-2547076,15127811,2216683,-202507427,-104256217,-168607292,-725113081,59410594,21795467,0,0,0,0,0,0,0.626042,0.321496,0.948022,2.68902,1.78871,-0.0832091,0.00401466,-0.00333673,0.0203273,0.0130288,-0.0260907,-0.0497434,0.0544548,-0.0452442,0.27602,0.175783,-0.354427,-0.673996,13.7881,-101.871,-42.3303,9.48185,-4.08451,-2.08803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,2315.715362369,0,0.625868,0.321727,0.94748,2.68837,1.78966,-0.0817107,0.00445694,-0.0,0.0,0.0113909,-0.0113909,-0.0227819,7.686969758787136,-3.661638428090588,24.98257328081305,-0.3856314022226588,-0.097012598002048,0.204745901703115,-3.26176,-105.498,-55.241,8.55178,-4.4507,-2.08661,0.586226,0.515229,1.17134,-0.244098,-0.312966,0.123719,0.909485,0.00017906,-0.000836256,0.000390921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3439200,3318639,3674909,-2547108,15127769,2216829,-202507602,-104254292,-168604533,-725117117,59406084,21809635,0,0,0,0,0,0,0.62605,0.321489,0.948063,2.68905,1.78866,-0.08331,0.00412431,-0.00342783,0.0208831,0.0133826,-0.0268044,-0.0511005,0.0551944,-0.0458577,0.27979,0.178105,-0.359279,-0.683101,13.8006,-101.866,-42.2968,9.49834,-4.08877,-2.09466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,2315.717364305,0,0.62587,0.321722,0.94749,2.68839,1.78964,-0.0817631,0.00445694,-0.0,0.0,0.0113909,-0.0113909,-0.0227819,7.686969758787136,-3.661638428090588,24.98257328081305,-0.3856314022226588,-0.097012598002048,0.204745901703115,-2.34439,-105.498,-54.3772,8.55178,-3.81806,-2.242,0.586228,0.515228,1.17134,-0.244075,-0.312957,0.123705,0.909496,0.000738179,-0.000413909,0.000312886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3439196,3318653,3674937,-2547160,15127726,2216969,-202507774,-104252145,-168601658,-725121386,59401765,21821850,0,0,0,0,0,0,0.626058,0.321482,0.948105,2.68907,1.7886,-0.0834135,0.00423544,-0.00352016,0.0214465,0.0137412,-0.0275278,-0.0524758,0.0559341,-0.0464712,0.28356,0.180427,-0.36413,-0.692205,13.8132,-101.862,-42.2639,9.51478,-4.09302,-2.1013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,2315.719364857,0,0.625867,0.321715,0.947499,2.6884,1.78962,-0.0818114,0.00475407,-0.0,0.000355967,0.0113909,-0.0113909,-0.0234938,7.792060895707526,-3.674855252619829,24.9783997250094,-0.3855915846384028,-0.0980079507138162,0.2060844397743087,-3.26176,-105.498,-54.2045,9.07007,-4.4507,-2.55277,0.58623,0.515225,1.17135,-0.244051,-0.312949,0.123696,0.909506,0.0010375,-0.0016176,0.00119321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3439204,3318671,3674961,-2547192,15127675,2217098,-202507946,-104250187,-168598612,-725125942,59395826,21837270,0,0,0,0,0,0,0.626067,0.321475,0.948149,2.6891,1.78855,-0.0835199,0.00434804,-0.00361372,0.0220174,0.0141044,-0.028261,-0.0538693,0.0566738,-0.0470847,0.28733,0.182749,-0.368982,-0.70131,13.8258,-101.857,-42.2314,9.53112,-4.09732,-2.10796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
